individual,length,size,stimulus,stim_order,response,treatment,stimulus_treat,stim
119,12,large,-0.97,30,1,Valve,Valve Entire,Entire
119,12,large,-0.97,32,1,Valve,Valve Entire,Entire
120,12,large,-0.97,1,1,Valve,Valve Entire,Entire
120,12,large,-0.97,16,1,Valve,Valve Entire,Entire
120,12,large,-0.97,22,1,Valve,Valve Entire,Entire
121,7,medium,-0.97,1,1,Valve,Valve Entire,Entire
121,7,medium,-0.97,16,1,Valve,Valve Entire,Entire
121,7,medium,-0.97,22,1,Valve,Valve Entire,Entire
122,10,large,-0.97,15,1,Valve,Valve Entire,Entire
122,10,large,-0.97,26,1,Valve,Valve Entire,Entire
122,10,large,-0.97,30,1,Valve,Valve Entire,Entire
123,9,medium,-0.97,11,1,Valve,Valve Entire,Entire
123,9,medium,-0.97,18,1,Valve,Valve Entire,Entire
123,9,medium,-0.97,19,1,Valve,Valve Entire,Entire
124,7,medium,-0.97,11,1,Valve,Valve Entire,Entire
124,7,medium,-0.97,18,1,Valve,Valve Entire,Entire
124,7,medium,-0.97,19,1,Valve,Valve Entire,Entire
125,6,small,-0.97,9,1,Valve,Valve Entire,Entire
125,6,small,-0.97,14,1,Valve,Valve Entire,Entire
126,7,medium,-0.97,1,1,Valve,Valve Entire,Entire
126,7,medium,-0.97,16,1,Valve,Valve Entire,Entire
126,7,medium,-0.97,22,1,Valve,Valve Entire,Entire
127,12,large,-0.97,15,0,Valve,Valve Entire,Entire
127,12,large,-0.97,26,1,Valve,Valve Entire,Entire
127,12,large,-0.97,30,1,Valve,Valve Entire,Entire
128,6,small,-0.97,23,1,Valve,Valve Entire,Entire
128,6,small,-0.97,30,1,Valve,Valve Entire,Entire
128,6,small,-0.97,32,1,Valve,Valve Entire,Entire
129,8,medium,-0.97,15,1,Valve,Valve Entire,Entire
129,8,medium,-0.97,26,1,Valve,Valve Entire,Entire
129,8,medium,-0.97,30,1,Valve,Valve Entire,Entire
130,14,xlarge,-0.97,15,1,Valve,Valve Entire,Entire
130,14,xlarge,-0.97,26,1,Valve,Valve Entire,Entire
130,14,xlarge,-0.97,30,1,Valve,Valve Entire,Entire
131,7,medium,-0.97,3,1,Valve,Valve Entire,Entire
131,7,medium,-0.97,13,1,Valve,Valve Entire,Entire
131,7,medium,-0.97,20,1,Valve,Valve Entire,Entire
132,13,xlarge,-0.97,3,1,Valve,Valve Entire,Entire
132,13,xlarge,-0.97,13,1,Valve,Valve Entire,Entire
132,13,xlarge,-0.97,20,1,Valve,Valve Entire,Entire
133,7,medium,-0.97,9,1,Valve,Valve Entire,Entire
133,7,medium,-0.97,14,1,Valve,Valve Entire,Entire
133,7,medium,-0.97,22,1,Valve,Valve Entire,Entire
134,7,medium,-0.97,27,1,Valve,Valve Entire,Entire
134,7,medium,-0.97,29,1,Valve,Valve Entire,Entire
134,7,medium,-0.97,30,1,Valve,Valve Entire,Entire
135,9,medium,-0.97,6,1,Valve,Valve Entire,Entire
135,9,medium,-0.97,14,1,Valve,Valve Entire,Entire
135,9,medium,-0.97,33,1,Valve,Valve Entire,Entire
136,7,medium,-0.97,18,1,Valve,Valve Entire,Entire
136,7,medium,-0.97,19,1,Valve,Valve Entire,Entire
136,7,medium,-0.97,21,1,Valve,Valve Entire,Entire
137,16,xlarge,-0.97,26,1,Valve,Valve Entire,Entire
137,16,xlarge,-0.97,30,1,Valve,Valve Entire,Entire
137,16,xlarge,-0.97,32,1,Valve,Valve Entire,Entire
138,9,medium,-0.97,6,1,Valve,Valve Entire,Entire
138,9,medium,-0.97,14,1,Valve,Valve Entire,Entire
138,9,medium,-0.97,21,1,Valve,Valve Entire,Entire
139,9,medium,-0.97,8,1,Valve,Valve Entire,Entire
139,9,medium,-0.97,14,1,Valve,Valve Entire,Entire
139,9,medium,-0.97,17,1,Valve,Valve Entire,Entire
140,11,large,-0.97,1,1,Valve,Valve Entire,Entire
140,11,large,-0.97,8,1,Valve,Valve Entire,Entire
140,11,large,-0.97,18,1,Valve,Valve Entire,Entire
141,6,small,-0.97,15,1,Valve,Valve Entire,Entire
141,6,small,-0.97,26,1,Valve,Valve Entire,Entire
141,6,small,-0.97,30,1,Valve,Valve Entire,Entire
142,6,small,-0.97,3,1,Valve,Valve Entire,Entire
142,6,small,-0.97,13,1,Valve,Valve Entire,Entire
142,6,small,-0.97,20,1,Valve,Valve Entire,Entire
143,8,medium,-0.97,9,0,Valve,Valve Entire,Entire
143,8,medium,-0.97,14,1,Valve,Valve Entire,Entire
143,8,medium,-0.97,22,1,Valve,Valve Entire,Entire
144,6,small,-0.97,27,1,Valve,Valve Entire,Entire
144,6,small,-0.97,29,1,Valve,Valve Entire,Entire
144,6,small,-0.97,30,1,Valve,Valve Entire,Entire
145,9,medium,-0.97,6,1,Valve,Valve Entire,Entire
145,9,medium,-0.97,14,1,Valve,Valve Entire,Entire
145,9,medium,-0.97,33,1,Valve,Valve Entire,Entire
146,7,medium,-0.97,23,1,Valve,Valve Entire,Entire
146,7,medium,-0.97,30,1,Valve,Valve Entire,Entire
146,7,medium,-0.97,32,1,Valve,Valve Entire,Entire
147,14,xlarge,-0.97,15,1,Valve,Valve Entire,Entire
147,14,xlarge,-0.97,26,0,Valve,Valve Entire,Entire
147,14,xlarge,-0.97,30,1,Valve,Valve Entire,Entire
148,11,large,-0.97,3,1,Valve,Valve Entire,Entire
148,11,large,-0.97,13,1,Valve,Valve Entire,Entire
148,11,large,-0.97,20,1,Valve,Valve Entire,Entire
149,6,small,-0.97,11,1,Valve,Valve Entire,Entire
149,6,small,-0.97,18,0,Valve,Valve Entire,Entire
149,6,small,-0.97,19,1,Valve,Valve Entire,Entire
150,6,small,-0.97,9,1,Valve,Valve Entire,Entire
150,6,small,-0.97,14,1,Valve,Valve Entire,Entire
150,6,small,-0.97,22,1,Valve,Valve Entire,Entire
151,6,small,-0.97,27,1,Valve,Valve Entire,Entire
151,6,small,-0.97,29,1,Valve,Valve Entire,Entire
151,6,small,-0.97,30,1,Valve,Valve Entire,Entire
152,8,medium,-0.97,6,1,Valve,Valve Entire,Entire
152,8,medium,-0.97,14,1,Valve,Valve Entire,Entire
152,8,medium,-0.97,33,1,Valve,Valve Entire,Entire
153,10,large,-0.97,23,1,Valve,Valve Entire,Entire
153,10,large,-0.97,30,1,Valve,Valve Entire,Entire
153,10,large,-0.97,32,1,Valve,Valve Entire,Entire
154,7,medium,-0.97,1,1,Valve,Valve Entire,Entire
154,7,medium,-0.97,16,1,Valve,Valve Entire,Entire
154,7,medium,-0.97,22,1,Valve,Valve Entire,Entire
155,9,medium,-0.97,15,1,Valve,Valve Entire,Entire
155,9,medium,-0.97,26,1,Valve,Valve Entire,Entire
155,9,medium,-0.97,30,1,Valve,Valve Entire,Entire
156,7,medium,-0.97,11,1,Valve,Valve Entire,Entire
156,7,medium,-0.97,18,1,Valve,Valve Entire,Entire
156,7,medium,-0.97,19,1,Valve,Valve Entire,Entire
157,9,medium,-0.97,9,1,Valve,Valve Entire,Entire
157,9,medium,-0.97,14,1,Valve,Valve Entire,Entire
157,9,medium,-0.97,22,1,Valve,Valve Entire,Entire
158,8,medium,-0.97,27,1,Valve,Valve Entire,Entire
158,8,medium,-0.97,29,1,Valve,Valve Entire,Entire
158,8,medium,-0.97,30,1,Valve,Valve Entire,Entire
159,6,small,-0.97,6,1,Valve,Valve Entire,Entire
159,6,small,-0.97,14,1,Valve,Valve Entire,Entire
159,6,small,-0.97,33,1,Valve,Valve Entire,Entire
160,4,small,-0.97,12,1,Valve,Valve Entire,Entire
160,4,small,-0.97,20,1,Valve,Valve Entire,Entire
160,4,small,-0.97,22,1,Valve,Valve Entire,Entire
201,13,xlarge,-0.97,5,1,Girdle,Girdle Entire,Entire
201,13,xlarge,-0.97,6,1,Girdle,Girdle Entire,Entire
201,13,xlarge,-0.97,16,1,Girdle,Girdle Entire,Entire
201,13,xlarge,-0.97,18,1,Girdle,Girdle Entire,Entire
202,7,medium,-0.97,12,1,Girdle,Girdle Entire,Entire
202,7,medium,-0.97,16,1,Girdle,Girdle Entire,Entire
202,7,medium,-0.97,17,1,Girdle,Girdle Entire,Entire
202,7,medium,-0.97,23,1,Girdle,Girdle Entire,Entire
202,7,medium,-0.97,31,1,Girdle,Girdle Entire,Entire
203,8,medium,-0.97,3,1,Girdle,Girdle Entire,Entire
203,8,medium,-0.97,6,1,Girdle,Girdle Entire,Entire
203,8,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
203,8,medium,-0.97,33,1,Girdle,Girdle Entire,Entire
203,8,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
204,8,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
204,8,medium,-0.97,23,1,Girdle,Girdle Entire,Entire
204,8,medium,-0.97,31,0,Girdle,Girdle Entire,Entire
204,8,medium,-0.97,32,0,Girdle,Girdle Entire,Entire
204,8,medium,-0.97,33,0,Girdle,Girdle Entire,Entire
205,9,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
205,9,medium,-0.97,7,1,Girdle,Girdle Entire,Entire
205,9,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
205,9,medium,-0.97,16,1,Girdle,Girdle Entire,Entire
205,9,medium,-0.97,29,1,Girdle,Girdle Entire,Entire
206,7,medium,-0.97,5,1,Girdle,Girdle Entire,Entire
206,7,medium,-0.97,6,1,Girdle,Girdle Entire,Entire
206,7,medium,-0.97,18,1,Girdle,Girdle Entire,Entire
206,7,medium,-0.97,24,1,Girdle,Girdle Entire,Entire
206,7,medium,-0.97,27,1,Girdle,Girdle Entire,Entire
207,9,medium,-0.97,1,1,Girdle,Girdle Entire,Entire
207,9,medium,-0.97,3,1,Girdle,Girdle Entire,Entire
207,9,medium,-0.97,4,1,Girdle,Girdle Entire,Entire
207,9,medium,-0.97,10,1,Girdle,Girdle Entire,Entire
207,9,medium,-0.97,20,0,Girdle,Girdle Entire,Entire
208,9,medium,-0.97,3,1,Girdle,Girdle Entire,Entire
208,9,medium,-0.97,4,1,Girdle,Girdle Entire,Entire
208,9,medium,-0.97,9,1,Girdle,Girdle Entire,Entire
208,9,medium,-0.97,19,0,Girdle,Girdle Entire,Entire
208,9,medium,-0.97,34,1,Girdle,Girdle Entire,Entire
209,7,medium,-0.97,5,1,Girdle,Girdle Entire,Entire
209,7,medium,-0.97,6,1,Girdle,Girdle Entire,Entire
209,7,medium,-0.97,12,1,Girdle,Girdle Entire,Entire
209,7,medium,-0.97,19,1,Girdle,Girdle Entire,Entire
209,7,medium,-0.97,29,1,Girdle,Girdle Entire,Entire
210,11,large,-0.97,6,1,Girdle,Girdle Entire,Entire
210,11,large,-0.97,7,1,Girdle,Girdle Entire,Entire
210,11,large,-0.97,20,1,Girdle,Girdle Entire,Entire
210,11,large,-0.97,21,1,Girdle,Girdle Entire,Entire
210,11,large,-0.97,31,1,Girdle,Girdle Entire,Entire
211,7,medium,-0.97,1,1,Girdle,Girdle Entire,Entire
211,7,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
211,7,medium,-0.97,11,1,Girdle,Girdle Entire,Entire
211,7,medium,-0.97,17,1,Girdle,Girdle Entire,Entire
211,7,medium,-0.97,29,1,Girdle,Girdle Entire,Entire
212,7,medium,-0.97,1,1,Girdle,Girdle Entire,Entire
212,7,medium,-0.97,3,1,Girdle,Girdle Entire,Entire
212,7,medium,-0.97,4,1,Girdle,Girdle Entire,Entire
212,7,medium,-0.97,10,1,Girdle,Girdle Entire,Entire
212,7,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
213,7,medium,-0.97,1,1,Girdle,Girdle Entire,Entire
213,7,medium,-0.97,3,1,Girdle,Girdle Entire,Entire
213,7,medium,-0.97,4,1,Girdle,Girdle Entire,Entire
213,7,medium,-0.97,10,1,Girdle,Girdle Entire,Entire
213,7,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
214,8,medium,-0.97,3,1,Girdle,Girdle Entire,Entire
214,8,medium,-0.97,4,1,Girdle,Girdle Entire,Entire
214,8,medium,-0.97,9,1,Girdle,Girdle Entire,Entire
214,8,medium,-0.97,19,1,Girdle,Girdle Entire,Entire
214,8,medium,-0.97,34,1,Girdle,Girdle Entire,Entire
215,9,medium,-0.97,5,1,Girdle,Girdle Entire,Entire
215,9,medium,-0.97,6,1,Girdle,Girdle Entire,Entire
215,9,medium,-0.97,12,0,Girdle,Girdle Entire,Entire
215,9,medium,-0.97,19,1,Girdle,Girdle Entire,Entire
215,9,medium,-0.97,29,1,Girdle,Girdle Entire,Entire
216,9,medium,-0.97,6,1,Girdle,Girdle Entire,Entire
216,9,medium,-0.97,7,1,Girdle,Girdle Entire,Entire
216,9,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
216,9,medium,-0.97,21,1,Girdle,Girdle Entire,Entire
216,9,medium,-0.97,31,1,Girdle,Girdle Entire,Entire
217,6,small,-0.97,1,1,Girdle,Girdle Entire,Entire
217,6,small,-0.97,2,1,Girdle,Girdle Entire,Entire
217,6,small,-0.97,11,1,Girdle,Girdle Entire,Entire
217,6,small,-0.97,17,1,Girdle,Girdle Entire,Entire
217,6,small,-0.97,29,1,Girdle,Girdle Entire,Entire
218,10,large,-0.97,18,1,Girdle,Girdle Entire,Entire
218,10,large,-0.97,19,1,Girdle,Girdle Entire,Entire
218,10,large,-0.97,20,1,Girdle,Girdle Entire,Entire
218,10,large,-0.97,33,1,Girdle,Girdle Entire,Entire
218,10,large,-0.97,35,1,Girdle,Girdle Entire,Entire
219,7,medium,-0.97,1,1,Girdle,Girdle Entire,Entire
219,7,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
219,7,medium,-0.97,15,1,Girdle,Girdle Entire,Entire
219,7,medium,-0.97,30,1,Girdle,Girdle Entire,Entire
219,7,medium,-0.97,34,1,Girdle,Girdle Entire,Entire
220,8,medium,-0.97,1,1,Girdle,Girdle Entire,Entire
220,8,medium,-0.97,3,1,Girdle,Girdle Entire,Entire
220,8,medium,-0.97,4,1,Girdle,Girdle Entire,Entire
220,8,medium,-0.97,10,1,Girdle,Girdle Entire,Entire
220,8,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
221,7,medium,-0.97,9,1,Girdle,Girdle Entire,Entire
221,7,medium,-0.97,11,1,Girdle,Girdle Entire,Entire
221,7,medium,-0.97,17,1,Girdle,Girdle Entire,Entire
221,7,medium,-0.97,26,1,Girdle,Girdle Entire,Entire
221,7,medium,-0.97,32,1,Girdle,Girdle Entire,Entire
222,7,medium,-0.97,9,0,Girdle,Girdle Entire,Entire
222,7,medium,-0.97,11,1,Girdle,Girdle Entire,Entire
222,7,medium,-0.97,17,1,Girdle,Girdle Entire,Entire
222,7,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
222,7,medium,-0.97,24,0,Girdle,Girdle Entire,Entire
223,8,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
223,8,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
223,8,medium,-0.97,22,1,Girdle,Girdle Entire,Entire
223,8,medium,-0.97,29,1,Girdle,Girdle Entire,Entire
223,8,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
224,7,medium,-0.97,6,1,Girdle,Girdle Entire,Entire
224,7,medium,-0.97,9,1,Girdle,Girdle Entire,Entire
224,7,medium,-0.97,15,1,Girdle,Girdle Entire,Entire
224,7,medium,-0.97,19,1,Girdle,Girdle Entire,Entire
224,7,medium,-0.97,25,1,Girdle,Girdle Entire,Entire
225,7,medium,-0.97,4,1,Girdle,Girdle Entire,Entire
225,7,medium,-0.97,17,1,Girdle,Girdle Entire,Entire
225,7,medium,-0.97,22,1,Girdle,Girdle Entire,Entire
225,7,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
225,7,medium,-0.97,40,1,Girdle,Girdle Entire,Entire
226,6,small,-0.97,6,1,Girdle,Girdle Entire,Entire
226,6,small,-0.97,17,1,Girdle,Girdle Entire,Entire
226,6,small,-0.97,19,1,Girdle,Girdle Entire,Entire
226,6,small,-0.97,24,1,Girdle,Girdle Entire,Entire
226,6,small,-0.97,36,1,Girdle,Girdle Entire,Entire
227,7,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
227,7,medium,-0.97,22,1,Girdle,Girdle Entire,Entire
227,7,medium,-0.97,23,1,Girdle,Girdle Entire,Entire
227,7,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
227,7,medium,-0.97,36,0,Girdle,Girdle Entire,Entire
228,8,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
228,8,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
228,8,medium,-0.97,16,1,Girdle,Girdle Entire,Entire
228,8,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
228,8,medium,-0.97,25,1,Girdle,Girdle Entire,Entire
229,7,medium,-0.97,7,1,Girdle,Girdle Entire,Entire
229,7,medium,-0.97,12,1,Girdle,Girdle Entire,Entire
229,7,medium,-0.97,27,1,Girdle,Girdle Entire,Entire
229,7,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
229,7,medium,-0.97,36,1,Girdle,Girdle Entire,Entire
230,10,large,-0.97,6,1,Girdle,Girdle Entire,Entire
230,10,large,-0.97,8,1,Girdle,Girdle Entire,Entire
230,10,large,-0.97,13,1,Girdle,Girdle Entire,Entire
230,10,large,-0.97,14,1,Girdle,Girdle Entire,Entire
230,10,large,-0.97,35,1,Girdle,Girdle Entire,Entire
231,10,large,-0.97,5,1,Girdle,Girdle Entire,Entire
231,10,large,-0.97,7,1,Girdle,Girdle Entire,Entire
231,10,large,-0.97,9,1,Girdle,Girdle Entire,Entire
231,10,large,-0.97,29,1,Girdle,Girdle Entire,Entire
231,10,large,-0.97,40,1,Girdle,Girdle Entire,Entire
232,7,medium,-0.97,1,1,Girdle,Girdle Entire,Entire
232,7,medium,-0.97,6,1,Girdle,Girdle Entire,Entire
232,7,medium,-0.97,7,1,Girdle,Girdle Entire,Entire
232,7,medium,-0.97,15,1,Girdle,Girdle Entire,Entire
232,7,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
233,9,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
233,9,medium,-0.97,11,1,Girdle,Girdle Entire,Entire
233,9,medium,-0.97,29,1,Girdle,Girdle Entire,Entire
233,9,medium,-0.97,30,1,Girdle,Girdle Entire,Entire
233,9,medium,-0.97,31,1,Girdle,Girdle Entire,Entire
234,8,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
234,8,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
234,8,medium,-0.97,22,1,Girdle,Girdle Entire,Entire
234,8,medium,-0.97,29,1,Girdle,Girdle Entire,Entire
234,8,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
235,10,large,-0.97,6,1,Girdle,Girdle Entire,Entire
235,10,large,-0.97,9,1,Girdle,Girdle Entire,Entire
235,10,large,-0.97,15,1,Girdle,Girdle Entire,Entire
235,10,large,-0.97,19,1,Girdle,Girdle Entire,Entire
235,10,large,-0.97,25,1,Girdle,Girdle Entire,Entire
236,8,medium,-0.97,4,1,Girdle,Girdle Entire,Entire
236,8,medium,-0.97,17,1,Girdle,Girdle Entire,Entire
236,8,medium,-0.97,22,1,Girdle,Girdle Entire,Entire
236,8,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
236,8,medium,-0.97,40,1,Girdle,Girdle Entire,Entire
237,10,large,-0.97,6,1,Girdle,Girdle Entire,Entire
237,10,large,-0.97,17,1,Girdle,Girdle Entire,Entire
237,10,large,-0.97,19,0,Girdle,Girdle Entire,Entire
237,10,large,-0.97,24,1,Girdle,Girdle Entire,Entire
237,10,large,-0.97,36,1,Girdle,Girdle Entire,Entire
238,7,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
238,7,medium,-0.97,22,1,Girdle,Girdle Entire,Entire
238,7,medium,-0.97,23,1,Girdle,Girdle Entire,Entire
238,7,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
238,7,medium,-0.97,36,1,Girdle,Girdle Entire,Entire
239,8,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
239,8,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
239,8,medium,-0.97,16,1,Girdle,Girdle Entire,Entire
239,8,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
239,8,medium,-0.97,25,1,Girdle,Girdle Entire,Entire
240,7,medium,-0.97,7,1,Girdle,Girdle Entire,Entire
240,7,medium,-0.97,12,0,Girdle,Girdle Entire,Entire
240,7,medium,-0.97,27,1,Girdle,Girdle Entire,Entire
240,7,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
240,7,medium,-0.97,36,1,Girdle,Girdle Entire,Entire
241,10,large,-0.97,6,1,Girdle,Girdle Entire,Entire
241,10,large,-0.97,8,1,Girdle,Girdle Entire,Entire
241,10,large,-0.97,13,1,Girdle,Girdle Entire,Entire
241,10,large,-0.97,14,1,Girdle,Girdle Entire,Entire
241,10,large,-0.97,35,1,Girdle,Girdle Entire,Entire
242,8,medium,-0.97,5,1,Girdle,Girdle Entire,Entire
242,8,medium,-0.97,7,1,Girdle,Girdle Entire,Entire
242,8,medium,-0.97,9,1,Girdle,Girdle Entire,Entire
242,8,medium,-0.97,29,1,Girdle,Girdle Entire,Entire
242,8,medium,-0.97,40,1,Girdle,Girdle Entire,Entire
243,6,small,-0.97,4,1,Girdle,Girdle Entire,Entire
243,6,small,-0.97,17,1,Girdle,Girdle Entire,Entire
243,6,small,-0.97,22,1,Girdle,Girdle Entire,Entire
243,6,small,-0.97,35,1,Girdle,Girdle Entire,Entire
243,6,small,-0.97,40,1,Girdle,Girdle Entire,Entire
244,9,medium,-0.97,6,1,Girdle,Girdle Entire,Entire
244,9,medium,-0.97,17,1,Girdle,Girdle Entire,Entire
244,9,medium,-0.97,19,1,Girdle,Girdle Entire,Entire
244,9,medium,-0.97,24,1,Girdle,Girdle Entire,Entire
244,9,medium,-0.97,36,1,Girdle,Girdle Entire,Entire
245,9,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
245,9,medium,-0.97,22,1,Girdle,Girdle Entire,Entire
245,9,medium,-0.97,23,1,Girdle,Girdle Entire,Entire
245,9,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
245,9,medium,-0.97,36,1,Girdle,Girdle Entire,Entire
246,9,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
246,9,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
246,9,medium,-0.97,16,1,Girdle,Girdle Entire,Entire
246,9,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
246,9,medium,-0.97,25,1,Girdle,Girdle Entire,Entire
247,8,medium,-0.97,7,1,Girdle,Girdle Entire,Entire
247,8,medium,-0.97,12,1,Girdle,Girdle Entire,Entire
247,8,medium,-0.97,27,1,Girdle,Girdle Entire,Entire
247,8,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
247,8,medium,-0.97,36,1,Girdle,Girdle Entire,Entire
248,6,small,-0.97,6,1,Girdle,Girdle Entire,Entire
248,6,small,-0.97,8,1,Girdle,Girdle Entire,Entire
248,6,small,-0.97,13,0,Girdle,Girdle Entire,Entire
248,6,small,-0.97,14,1,Girdle,Girdle Entire,Entire
248,6,small,-0.97,35,1,Girdle,Girdle Entire,Entire
249,8,medium,-0.97,19,1,Girdle,Girdle Entire,Entire
249,8,medium,-0.97,24,1,Girdle,Girdle Entire,Entire
249,8,medium,-0.97,25,1,Girdle,Girdle Entire,Entire
249,8,medium,-0.97,28,1,Girdle,Girdle Entire,Entire
249,8,medium,-0.97,31,1,Girdle,Girdle Entire,Entire
250,7,medium,-0.97,1,1,Girdle,Girdle Entire,Entire
250,7,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
250,7,medium,-0.97,3,1,Girdle,Girdle Entire,Entire
250,7,medium,-0.97,7,1,Girdle,Girdle Entire,Entire
250,7,medium,-0.97,40,1,Girdle,Girdle Entire,Entire
251,7,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
251,7,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
251,7,medium,-0.97,22,1,Girdle,Girdle Entire,Entire
251,7,medium,-0.97,29,1,Girdle,Girdle Entire,Entire
251,7,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
252,11,large,-0.97,2,1,Girdle,Girdle Entire,Entire
252,11,large,-0.97,13,1,Girdle,Girdle Entire,Entire
252,11,large,-0.97,22,1,Girdle,Girdle Entire,Entire
252,11,large,-0.97,29,1,Girdle,Girdle Entire,Entire
252,11,large,-0.97,35,1,Girdle,Girdle Entire,Entire
253,14,xlarge,-0.97,6,1,Girdle,Girdle Entire,Entire
253,14,xlarge,-0.97,9,1,Girdle,Girdle Entire,Entire
253,14,xlarge,-0.97,15,1,Girdle,Girdle Entire,Entire
253,14,xlarge,-0.97,19,1,Girdle,Girdle Entire,Entire
253,14,xlarge,-0.97,25,1,Girdle,Girdle Entire,Entire
254,15,xlarge,-0.97,4,1,Girdle,Girdle Entire,Entire
254,15,xlarge,-0.97,17,1,Girdle,Girdle Entire,Entire
254,15,xlarge,-0.97,22,1,Girdle,Girdle Entire,Entire
254,15,xlarge,-0.97,35,1,Girdle,Girdle Entire,Entire
254,15,xlarge,-0.97,40,1,Girdle,Girdle Entire,Entire
255,16,xlarge,-0.97,6,1,Girdle,Girdle Entire,Entire
255,16,xlarge,-0.97,17,1,Girdle,Girdle Entire,Entire
255,16,xlarge,-0.97,19,1,Girdle,Girdle Entire,Entire
255,16,xlarge,-0.97,24,1,Girdle,Girdle Entire,Entire
255,16,xlarge,-0.97,36,1,Girdle,Girdle Entire,Entire
256,8,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
256,8,medium,-0.97,22,1,Girdle,Girdle Entire,Entire
256,8,medium,-0.97,23,1,Girdle,Girdle Entire,Entire
256,8,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
256,8,medium,-0.97,36,1,Girdle,Girdle Entire,Entire
258,9,medium,-0.97,6,1,Girdle,Girdle Entire,Entire
258,9,medium,-0.97,17,1,Girdle,Girdle Entire,Entire
258,9,medium,-0.97,19,1,Girdle,Girdle Entire,Entire
258,9,medium,-0.97,24,1,Girdle,Girdle Entire,Entire
258,9,medium,-0.97,36,1,Girdle,Girdle Entire,Entire
259,13,xlarge,-0.97,13,1,Girdle,Girdle Entire,Entire
259,13,xlarge,-0.97,22,1,Girdle,Girdle Entire,Entire
259,13,xlarge,-0.97,23,1,Girdle,Girdle Entire,Entire
259,13,xlarge,-0.97,35,1,Girdle,Girdle Entire,Entire
259,13,xlarge,-0.97,36,1,Girdle,Girdle Entire,Entire
260,8,medium,-0.97,2,1,Girdle,Girdle Entire,Entire
260,8,medium,-0.97,13,1,Girdle,Girdle Entire,Entire
260,8,medium,-0.97,16,1,Girdle,Girdle Entire,Entire
260,8,medium,-0.97,20,1,Girdle,Girdle Entire,Entire
260,8,medium,-0.97,25,1,Girdle,Girdle Entire,Entire
261,8,medium,-0.97,7,1,Girdle,Girdle Entire,Entire
261,8,medium,-0.97,12,1,Girdle,Girdle Entire,Entire
261,8,medium,-0.97,27,1,Girdle,Girdle Entire,Entire
261,8,medium,-0.97,35,1,Girdle,Girdle Entire,Entire
261,8,medium,-0.97,36,1,Girdle,Girdle Entire,Entire
1,9,medium,-0.97,7,1,Control,Whole Entire,Whole 0
1,9,medium,-0.97,10,1,Control,Whole Entire,Whole 0
1,9,medium,-0.97,14,1,Control,Whole Entire,Whole 0
2,7,medium,-0.97,3,1,Control,Whole Entire,Whole 0
2,7,medium,-0.97,11,1,Control,Whole Entire,Whole 0
2,7,medium,-0.97,27,1,Control,Whole Entire,Whole 0
3,8,medium,-0.97,8,1,Control,Whole Entire,Whole 0
3,8,medium,-0.97,34,1,Control,Whole Entire,Whole 0
3,8,medium,-0.97,36,1,Control,Whole Entire,Whole 0
